"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","KRvsHEALTHY_LFC","KRvsHEALTHY_P","KRvsHEALTHY_FDR","KRvsHEALTHY_sig0","KRvsHEALTHY_sig1","KRvsHEALTHY_sig2","NonKRvsHEALTHY_LFC","NonKRvsHEALTHY_P","NonKRvsHEALTHY_FDR","NonKRvsHEALTHY_sig0","NonKRvsHEALTHY_sig1","NonKRvsHEALTHY_sig2","KRvsNonKR_LFC","KRvsNonKR_P","KRvsNonKR_FDR","KRvsNonKR_sig0","KRvsNonKR_sig1","KRvsNonKR_sig2","KRvsHEALTHY_LFC_ABS","NonKRvsHEALTHY_LFC_ABS","KRvsNonKR_LFC_ABS"
"325","ENSG00000113749","histamine receptor H2 [Source:HGNC Symbol;Acc:HGNC:5183]","protein_coding","ENSG00000113749","HRH2",2.10732044730542,2.40616058943844e-11,8.62537801884579e-10,1,1,1,0.481331840581402,0.167836183881583,0.301176002524843,0,0,0,1.62598860672402,1.63809616432361e-06,4.70875378556041e-05,1,1,0,2.10732044730542,0.481331840581402,1.62598860672402
"326","ENSG00000113763","unc-5 netrin receptor A [Source:HGNC Symbol;Acc:HGNC:12567]","protein_coding","ENSG00000113763","UNC5A",2.21639424648806,4.83909817177132e-09,8.36185186921769e-08,1,1,1,0.140625383131023,0.746773176864945,0.838849380791478,0,0,0,2.07576886335703,1.20756182195358e-06,3.77701372608305e-05,1,1,1,2.21639424648806,0.140625383131023,2.07576886335703
"327","ENSG00000113916","BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]","protein_coding","ENSG00000113916","BCL6",1.10515051882855,3.21341435808869e-10,8.10651135042746e-09,1,1,0,-0.039676909567862,0.828250120348546,0.8943698685904,0,0,0,1.14482742839641,6.99959316593922e-09,9.62154603456397e-07,1,1,0,1.10515051882855,0.039676909567862,1.14482742839641
"328","ENSG00000114013","CD86 molecule [Source:HGNC Symbol;Acc:HGNC:1705]","protein_coding","ENSG00000114013","CD86",1.05580508489565,1.9079432582661e-06,1.44704495530475e-05,1,1,0,1.00255292868153,3.92674146624402e-05,0.000857178358040276,1,1,0,0.0532521562141224,0.812847928090015,0.875820587673002,0,0,0,1.05580508489565,1.00255292868153,0.0532521562141224
"329","ENSG00000114270","collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]","protein_coding","ENSG00000114270","COL7A1",2.00354889643609,2.86103897743305e-07,2.78665501254294e-06,1,1,1,1.04754902334529,0.0154024314277842,0.052885236610132,0,0,0,0.955999873090798,0.0164264372899676,0.0503619195933569,0,0,0,2.00354889643609,1.04754902334529,0.955999873090798
"330","ENSG00000114455","HHLA2 member of B7 family [Source:HGNC Symbol;Acc:HGNC:4905]","protein_coding","ENSG00000114455","HHLA2",-1.18470073728716,1.13208471908503e-10,3.27480582821402e-09,-1,-1,0,-0.379763908964487,0.0384030271223279,0.103392112782623,0,0,0,-0.80493682832267,4.06466568470107e-05,0.000514079682101037,-1,0,0,1.18470073728716,0.379763908964487,0.80493682832267
"331","ENSG00000114854","troponin C1, slow skeletal and cardiac type [Source:HGNC Symbol;Acc:HGNC:11943]","protein_coding","ENSG00000114854","TNNC1",-2.18109575059168,1.28574466091802e-15,3.0726776327978e-13,-1,-1,-1,-0.336415129327405,0.148036683278895,0.274728663037033,0,0,0,-1.84468062126428,2.70319406316019e-10,1.04558239350832e-07,-1,-1,0,2.18109575059168,0.336415129327405,1.84468062126428
"332","ENSG00000115008","interleukin 1 alpha [Source:HGNC Symbol;Acc:HGNC:5991]","protein_coding","ENSG00000115008","IL1A",3.96482658024392,3.3517707371842e-15,6.72086289524149e-13,1,1,1,0.901801603525944,0.108846131710437,0.22008792566833,0,0,0,3.06302497671797,5.48452118127086e-09,7.98230663406615e-07,1,1,1,3.96482658024392,0.901801603525944,3.06302497671797
"333","ENSG00000115009","C-C motif chemokine ligand 20 [Source:HGNC Symbol;Acc:HGNC:10619]","protein_coding","ENSG00000115009","CCL20",3.21355294003767,2.21936309907875e-11,8.07450670196173e-10,1,1,1,1.04597802123631,0.0512399650417228,0.127799323450583,0,0,0,2.16757491880136,8.77247642341754e-06,0.000166109180707322,1,1,1,3.21355294003767,1.04597802123631,2.16757491880136
"334","ENSG00000115165","cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506]","protein_coding","ENSG00000115165","CYTIP",1.91570191376715,7.18600121071873e-13,4.65866929554468e-11,1,1,0,0.28743802002566,0.307870452252497,0.461371137154273,0,0,0,1.62826389374149,2.04274590510127e-08,1.96039268436018e-06,1,1,0,1.91570191376715,0.28743802002566,1.62826389374149
"335","ENSG00000115271","grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]","protein_coding","ENSG00000115271","GCA",1.00372865352606,1.23323251424276e-07,1.33526543235926e-06,1,1,0,-0.0636954086621864,0.759681551230898,0.847543706453261,0,0,0,1.06742406218825,9.50538507288477e-07,3.15634285124485e-05,1,1,0,1.00372865352606,0.0636954086621864,1.06742406218825
"336","ENSG00000115523","granulysin [Source:HGNC Symbol;Acc:HGNC:4414]","protein_coding","ENSG00000115523","GNLY",1.10950057805903,0.00184152887366216,0.00546406408638994,1,1,0,1.52146905343157,0.000101645710325787,0.00161169720396881,1,1,0,-0.411968475372539,0.258724683973887,0.395617654099248,0,0,0,1.10950057805903,1.52146905343157,0.411968475372539
"337","ENSG00000115590","interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]","protein_coding","ENSG00000115590","IL1R2",4.44171276718748,3.64765052994113e-15,6.97966975440616e-13,1,1,1,0.305715618078499,0.627793621143685,0.749870276768432,0,0,0,4.13599714910898,3.4602210923985e-11,3.24409035955022e-08,1,1,1,4.44171276718748,0.305715618078499,4.13599714910898
"338","ENSG00000115594","interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]","protein_coding","ENSG00000115594","IL1R1",2.03380857558628,2.18647422813135e-17,2.11423148339826e-14,1,1,1,-0.00987968844002474,0.966659311229274,0.980256330477937,0,0,0,2.0436882640263,2.01766628040323e-14,7.37739498766638e-10,1,1,1,2.03380857558628,0.00987968844002474,2.0436882640263
"339","ENSG00000115598","interleukin 1 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:5999]","protein_coding","ENSG00000115598","IL1RL2",1.05951431562292,4.31883218266861e-08,5.37853473866128e-07,1,1,0,0.155475633225879,0.470752353583758,0.618179466184331,0,0,0,0.904038682397042,3.23284562404148e-05,0.000433782632651202,1,0,0,1.05951431562292,0.155475633225879,0.904038682397042
"340","ENSG00000115602","interleukin 1 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:5998]","protein_coding","ENSG00000115602","IL1RL1",2.14822526169103,1.03431943089662e-07,1.15304721322512e-06,1,1,1,-0.181152079360863,0.709879190210537,0.811455363455719,0,0,0,2.32937734105189,1.19815143957954e-06,3.75923668507626e-05,1,1,1,2.14822526169103,0.181152079360863,2.32937734105189
"341","ENSG00000115604","interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]","protein_coding","ENSG00000115604","IL18R1",2.4285399054771,1.96134212746229e-15,4.34633415445643e-13,1,1,1,0.390017773275435,0.223357183525663,0.368107457785646,0,0,0,2.03852213220166,5.56814871531839e-10,1.68259330270167e-07,1,1,1,2.4285399054771,0.390017773275435,2.03852213220166
"342","ENSG00000115607","interleukin 18 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5989]","protein_coding","ENSG00000115607","IL18RAP",3.14020523617233,1.56208855655655e-16,7.41768908856281e-14,1,1,1,0.765512927087053,0.0569392241814361,0.137421588534266,0,0,0,2.37469230908527,1.19701994725268e-09,2.73548983445919e-07,1,1,1,3.14020523617233,0.765512927087053,2.37469230908527
"343","ENSG00000115756","hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]","protein_coding","ENSG00000115756","HPCAL1",1.29632185697646,1.99647447779672e-12,1.07509709581973e-10,1,1,0,0.484418675694974,0.0110655509803609,0.0415742710692476,0,0,0,0.811903181281489,2.28064247051674e-05,0.000333102594453627,1,0,0,1.29632185697646,0.484418675694974,0.811903181281489
"344","ENSG00000115828","glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]","protein_coding","ENSG00000115828","QPCT",1.62268886434686,3.82369605294481e-09,6.81333442884377e-08,1,1,0,-0.210284182154848,0.510813921338677,0.65281124282162,0,0,0,1.83297304650171,2.01987707352017e-08,1.94626139576343e-06,1,1,0,1.62268886434686,0.210284182154848,1.83297304650171
"345","ENSG00000115919","kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]","protein_coding","ENSG00000115919","KYNU",1.01349342928738,1.43984439802182e-06,1.13120907970068e-05,1,1,0,0.869173852048713,0.000155534945239152,0.00214279568113201,1,0,0,0.144319577238663,0.513468638866964,0.642145020665625,0,0,0,1.01349342928738,0.869173852048713,0.144319577238663
"346","ENSG00000115956","pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]","protein_coding","ENSG00000115956","PLEK",3.475268373244,1.8805712835002e-15,4.19275661035985e-13,1,1,1,0.59747076454089,0.183952332619701,0.321213409457919,0,0,0,2.87779760870311,4.53715205471676e-10,1.44842762543498e-07,1,1,1,3.475268373244,0.59747076454089,2.87779760870311
"347","ENSG00000116031","CD207 molecule [Source:HGNC Symbol;Acc:HGNC:17935]","protein_coding","ENSG00000116031","CD207",-2.41505968949908,9.56968475811212e-12,3.99297259336349e-10,-1,-1,-1,-0.938507408126524,0.00479011021911807,0.0227893984703847,-1,0,0,-1.47655228137255,0.000134677632114444,0.00128575288589261,-1,-1,0,2.41505968949908,0.938507408126524,1.47655228137255
"348","ENSG00000116183","pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]","protein_coding","ENSG00000116183","PAPPA2",-1.15768687347396,3.656044076954e-10,9.08766795579512e-09,-1,-1,0,-0.691764291302101,0.000288691085356517,0.00324192286393602,-1,0,0,-0.465922582171854,0.0195586947154769,0.0575522383370915,0,0,0,1.15768687347396,0.691764291302101,0.465922582171854
"349","ENSG00000116679","influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951]","protein_coding","ENSG00000116679","IVNS1ABP",1.30952011870662,4.41909525588081e-09,7.72000950482685e-08,1,1,0,-0.237756584182582,0.315018206335179,0.46877172223601,0,0,0,1.5472767028892,1.75385786472527e-09,3.61819709863615e-07,1,1,0,1.30952011870662,0.237756584182582,1.5472767028892
"350","ENSG00000116701","neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]","protein_coding","ENSG00000116701","NCF2",1.97579737274017,1.20894406330843e-13,1.07551899588344e-11,1,1,0,0.402894564647665,0.14197641351906,0.26656186284895,0,0,0,1.57290280809251,3.05928128604141e-08,2.60163341543892e-06,1,1,0,1.97579737274017,0.402894564647665,1.57290280809251
"351","ENSG00000116741","regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]","protein_coding","ENSG00000116741","RGS2",1.56280373546053,5.11216192394708e-05,0.000248896256441013,1,1,0,-0.0533121623625976,0.907216752947544,0.944329813384974,0,0,0,1.61611589782313,0.000340318221693313,0.0026351337461777,1,1,0,1.56280373546053,0.0533121623625976,1.61611589782313
"352","ENSG00000116774","olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]","protein_coding","ENSG00000116774","OLFML3",1.00950521003669,1.52740777723843e-08,2.24755340039963e-07,1,1,0,0.86492291209455,9.44601827585287e-06,0.000352817107618733,1,0,0,0.144582297942135,0.423623962847183,0.561291005129163,0,0,0,1.00950521003669,0.86492291209455,0.144582297942135
"353","ENSG00000116783","TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]","protein_coding","ENSG00000116783","TNNI3K",-1.33587507993119,7.26989999876864e-15,1.15572445023903e-12,-1,-1,0,-0.636759534715698,0.000132980044871154,0.00192718286193772,-1,0,0,-0.699115545215495,8.49317187819161e-05,0.000906988216550831,-1,0,0,1.33587507993119,0.636759534715698,0.699115545215495
"354","ENSG00000116815","CD58 molecule [Source:HGNC Symbol;Acc:HGNC:1688]","protein_coding","ENSG00000116815","CD58",1.10660847028235,9.79254177776924e-15,1.49813597306424e-12,1,1,0,0.263961463987513,0.0655539545073616,0.152252734079094,0,0,0,0.842647006294842,2.46443922738953e-08,2.22792169299176e-06,1,0,0,1.10660847028235,0.263961463987513,0.842647006294842
"355","ENSG00000116962","nidogen 1 [Source:HGNC Symbol;Acc:HGNC:7821]","protein_coding","ENSG00000116962","NID1",1.20158007711533,1.41899277751533e-07,1.50388556281363e-06,1,1,0,0.478266687349816,0.0578842974488226,0.138922313877174,0,0,0,0.72331338976551,0.00325396946538652,0.0148093277984059,1,0,0,1.20158007711533,0.478266687349816,0.72331338976551
"356","ENSG00000116991","signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]","protein_coding","ENSG00000116991","SIPA1L2",1.09100992041529,8.29883241511994e-13,5.20772193633726e-11,1,1,0,0.299121767517719,0.0539116608967753,0.132340751339991,0,0,0,0.791888152897567,9.20481197738372e-07,3.09058535483065e-05,1,0,0,1.09100992041529,0.299121767517719,0.791888152897567
"357","ENSG00000117009","kynurenine 3-monooxygenase [Source:HGNC Symbol;Acc:HGNC:6381]","protein_coding","ENSG00000117009","KMO",1.44725786033374,2.70405538679307e-12,1.39059185882844e-10,1,1,0,0.837690563258846,0.000130194954026988,0.00189734886370776,1,0,0,0.609567297074896,0.00281281674719238,0.0132621317271879,1,0,0,1.44725786033374,0.837690563258846,0.609567297074896
"358","ENSG00000117090","signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:HGNC:10903]","protein_coding","ENSG00000117090","SLAMF1",1.14848870475466,3.67622760810406e-05,0.000187237200533106,1,1,0,0.643801610221377,0.0379511687651019,0.10252029255542,0,0,0,0.504687094533288,0.0879811364021933,0.178937219951694,0,0,0,1.14848870475466,0.643801610221377,0.504687094533288
"359","ENSG00000117091","CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]","protein_coding","ENSG00000117091","CD48",2.3606569943989,6.61131679837392e-14,6.7335985352575e-12,1,1,1,0.639859224305063,0.0551518816650275,0.13448482958103,0,0,0,1.72079777009384,1.49302549114544e-07,8.14790806839428e-06,1,1,0,2.3606569943989,0.639859224305063,1.72079777009384
"360","ENSG00000117115","peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]","protein_coding","ENSG00000117115","PADI2",1.30182806324314,7.22999750655423e-06,4.58874550997481e-05,1,1,0,0.192343106006189,0.564793667346801,0.697979371104486,0,0,0,1.10948495723695,0.000741950962076403,0.00475191714439685,1,1,0,1.30182806324314,0.192343106006189,1.10948495723695
"361","ENSG00000117322","complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]","protein_coding","ENSG00000117322","CR2",2.19832839446226,0.000654395725391403,0.00225113607142829,1,1,1,0.504494012852487,0.504971969089306,0.648124784858376,0,0,0,1.69383438160977,0.0166401482780886,0.0508550970946198,0,0,0,2.19832839446226,0.504494012852487,1.69383438160977
"362","ENSG00000117399","cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]","protein_coding","ENSG00000117399","CDC20",1.41541127671312,1.44111161306934e-08,2.13763914889523e-07,1,1,0,1.1592412083649,2.39821805930707e-05,0.000633129567657067,1,1,0,0.256170068348221,0.305173432615858,0.445870750026621,0,0,0,1.41541127671312,1.1592412083649,0.256170068348221
"363","ENSG00000117594","hydroxysteroid 11-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5208]","protein_coding","ENSG00000117594","HSD11B1",1.67437752204681,1.18113236353954e-12,6.97688590314371e-11,1,1,0,0.377084806672219,0.13621756003417,0.258937294779796,0,0,0,1.29729271537459,3.04512071502993e-07,1.40052570848244e-05,1,1,0,1.67437752204681,0.377084806672219,1.29729271537459
"364","ENSG00000117650","NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]","protein_coding","ENSG00000117650","NEK2",1.0278488001601,1.21194342997007e-06,9.71574206828016e-06,1,1,0,0.760660986052893,0.00121483619918546,0.00869261659237123,1,0,0,0.267187814107204,0.230627756181507,0.365106298411453,0,0,0,1.0278488001601,0.760660986052893,0.267187814107204
"365","ENSG00000117983","mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]","protein_coding","ENSG00000117983","MUC5B",1.322697001377,0.00197763286512113,0.00581458411710268,1,1,0,-0.469535112216977,0.341771879986564,0.496406888846775,0,0,0,1.79223211359397,0.000361190478868152,0.00275308915349909,1,1,0,1.322697001377,0.469535112216977,1.79223211359397
"366","ENSG00000118113","matrix metallopeptidase 8 [Source:HGNC Symbol;Acc:HGNC:7175]","protein_coding","ENSG00000118113","MMP8",4.41009598229481,7.43537862554012e-17,4.68266520431292e-14,1,1,1,0.427642655332645,0.475733785931285,0.622730467504082,0,0,0,3.98245332696217,7.9030346712139e-12,1.68955763493188e-08,1,1,1,4.41009598229481,0.427642655332645,3.98245332696217
"367","ENSG00000118160","solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069]","protein_coding","ENSG00000118160","SLC8A2",1.39875757768367,2.94165010524596e-06,2.10239434027e-05,1,1,0,0.657634458442337,0.0476514356460145,0.121154794031074,0,0,0,0.741123119241332,0.0191459415981299,0.0566018926741608,0,0,0,1.39875757768367,0.657634458442337,0.741123119241332
"368","ENSG00000118193","kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]","protein_coding","ENSG00000118193","KIF14",1.75233183453093,2.37073325728391e-17,2.11423148339826e-14,1,1,0,1.33271990892331,5.77084561730405e-10,7.85764309941525e-07,1,1,0,0.419611925607617,0.0232549958864564,0.0653269567910565,0,0,0,1.75233183453093,1.33271990892331,0.419611925607617
"369","ENSG00000118432","cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]","protein_coding","ENSG00000118432","CNR1",1.76667257939833,0.00104124622187628,0.00334994516996782,1,1,0,0.0617637755714275,0.92444663008025,0.95478974584075,0,0,0,1.7049088038269,0.00625027422777225,0.0243251758237642,1,1,0,1.76667257939833,0.0617637755714275,1.7049088038269
"370","ENSG00000118473","SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412]","protein_coding","ENSG00000118473","SGIP1",1.14199333460086,0.00061399810028483,0.00213506671790913,1,1,0,-0.0244904384446765,0.950057725852214,0.970468241040937,0,0,0,1.16648377304553,0.00256793853595543,0.012351237125582,1,1,0,1.14199333460086,0.0244904384446765,1.16648377304553
"371","ENSG00000118503","TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]","protein_coding","ENSG00000118503","TNFAIP3",1.64989078440046,8.66510196313523e-12,3.68836773201486e-10,1,1,0,0.267645528839716,0.284077436517566,0.436318885525845,0,0,0,1.38224525556075,1.33088439372039e-07,7.50963842160378e-06,1,1,0,1.64989078440046,0.267645528839716,1.38224525556075
"372","ENSG00000118523","cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]","protein_coding","ENSG00000118523","CTGF",-1.03964374147208,1.59856704961528e-08,2.3361313190301e-07,-1,-1,0,-0.145576707470069,0.43301508805475,0.584256381402779,0,0,0,-0.894067034002006,9.78417061674116e-06,0.000179929727852244,-1,0,0,1.03964374147208,0.145576707470069,0.894067034002006
"373","ENSG00000118733","olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]","protein_coding","ENSG00000118733","OLFM3",-1.74819570772127,5.43754492225676e-08,6.56599711153884e-07,-1,-1,0,-1.06170830509836,0.00122273941430513,0.00871845630745959,-1,-1,0,-0.68648740262291,0.0548503675942952,0.125676703892581,0,0,0,1.74819570772127,1.06170830509836,0.68648740262291
"374","ENSG00000118785","secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]","protein_coding","ENSG00000118785","SPP1",4.01929310369827,1.69904613881821e-14,2.3208267062609e-12,1,1,1,0.653251496095907,0.274561366920665,0.426136354064219,0,0,0,3.36604160760236,2.06170999955698e-09,4.05292281848395e-07,1,1,1,4.01929310369827,0.653251496095907,3.36604160760236
"375","ENSG00000118849","retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]","protein_coding","ENSG00000118849","RARRES1",1.17027356636008,3.82332051750845e-08,4.8540240070201e-07,1,1,0,0.737928447414355,0.00126545752879045,0.00891697611923182,1,0,0,0.432345118945727,0.0515207254217712,0.119918760221634,0,0,0,1.17027356636008,0.737928447414355,0.432345118945727
"376","ENSG00000119326","catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]","protein_coding","ENSG00000119326","CTNNAL1",-1.37316289840759,7.64788649314443e-18,1.03259595147876e-14,-1,-1,0,-0.723692756438688,2.5005987349943e-06,0.000155525413136058,-1,0,0,-0.649470141968904,4.56779446653445e-05,0.00056348460483929,-1,0,0,1.37316289840759,0.723692756438688,0.649470141968904
"377","ENSG00000119403","PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]","protein_coding","ENSG00000119403","PHF19",1.3722348823766,2.84379728653855e-10,7.27137090804165e-09,1,1,0,0.625580715547466,0.00785421511052468,0.0323803722292507,1,0,0,0.746654166829129,0.000947124970686369,0.00573260675851289,1,0,0,1.3722348823766,0.625580715547466,0.746654166829129
"378","ENSG00000119508","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]","protein_coding","ENSG00000119508","NR4A3",1.45255989915741,4.31573942816444e-08,5.37834684565114e-07,1,1,0,0.187112076138787,0.529554077060223,0.669492405221621,0,0,0,1.26544782301863,1.99896210045512e-05,0.000301029860959806,1,1,0,1.45255989915741,0.187112076138787,1.26544782301863
"379","ENSG00000119535","colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]","protein_coding","ENSG00000119535","CSF3R",3.20413395950165,6.89539096843845e-12,3.06719069793167e-10,1,1,1,0.822024805318983,0.10247730138651,0.210535791412658,0,0,0,2.38210915418267,8.28490544362785e-07,2.84440640977285e-05,1,1,1,3.20413395950165,0.822024805318983,2.38210915418267
"380","ENSG00000119771","kelch like family member 29 [Source:HGNC Symbol;Acc:HGNC:29404]","protein_coding","ENSG00000119771","KLHL29",1.16583427118225,1.26653131233214e-12,7.44524934149714e-11,1,1,0,0.523735214985652,0.00206186094149638,0.0125461613354757,0,0,0,0.642099056196598,0.000138923750966772,0.00131527913784284,1,0,0,1.16583427118225,0.523735214985652,0.642099056196598
"381","ENSG00000120088","corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:2357]","protein_coding","ENSG00000120088","CRHR1",-1.66132403200051,0.00225370442215566,0.00649979874520424,-1,-1,0,-1.01892777793649,0.0782528705850516,0.17337365658081,0,0,0,-0.642396254064017,0.314781538890299,0.455395750098318,0,0,0,1.66132403200051,1.01892777793649,0.642396254064017
"382","ENSG00000120093","homeobox B3 [Source:HGNC Symbol;Acc:HGNC:5114]","protein_coding","ENSG00000120093","HOXB3",-1.13992856817487,3.18511170000279e-07,3.05029921945789e-06,-1,-1,0,-0.568769024080975,0.0140586547921983,0.0495174505174781,0,0,0,-0.571159544093894,0.021997338064703,0.062763220366586,0,0,0,1.13992856817487,0.568769024080975,0.571159544093894
"383","ENSG00000120217","CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]","protein_coding","ENSG00000120217","CD274",1.24077432624929,9.72849713128758e-09,1.52666424510043e-07,1,1,0,0.311718172868184,0.190954233298032,0.329698708278609,0,0,0,0.929056153381105,9.08638028575196e-05,0.000955019351499967,1,0,0,1.24077432624929,0.311718172868184,0.929056153381105
"384","ENSG00000120251","glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572]","protein_coding","ENSG00000120251","GRIA2",-1.51642454259512,0.000271901149980823,0.00106227093149896,-1,-1,0,-0.839750324847809,0.0542897079486724,0.133046171677966,0,0,0,-0.676674217747307,0.156021756789229,0.273757819797382,0,0,0,1.51642454259512,0.839750324847809,0.676674217747307
"385","ENSG00000120279","MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]","protein_coding","ENSG00000120279","MYCT1",-1.05205841080046,1.45606400756206e-05,8.4199785501343e-05,-1,-1,0,-1.36804180211738,1.92443110232083e-06,0.000133773571911138,-1,-1,0,0.315983391316929,0.269649019442012,0.407650985978571,0,0,0,1.05205841080046,1.36804180211738,0.315983391316929
"386","ENSG00000120280","TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]","protein_coding","ENSG00000120280","CXorf21",1.69970858973459,2.89010300408313e-11,1.01414324607769e-09,1,1,0,1.16375062585206,1.9405958200252e-05,0.000549395847812176,1,1,0,0.535957963882534,0.0298217560132222,0.0789746278603214,0,0,0,1.69970858973459,1.16375062585206,0.535957963882534
"387","ENSG00000120594","plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]","protein_coding","ENSG00000120594","PLXDC2",1.19682174417778,3.01536562352317e-11,1.04605150529887e-09,1,1,0,0.540262378253928,0.00386501586474038,0.019603334731359,0,0,0,0.656559365923847,0.000432543605526646,0.0031612081536031,1,0,0,1.19682174417778,0.540262378253928,0.656559365923847
"388","ENSG00000120658","ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]","protein_coding","ENSG00000120658","ENOX1",-1.24694164171405,1.96396464270757e-08,2.76376873551027e-07,-1,-1,0,-1.06558510892699,1.12224588589239e-05,0.000391578071132335,-1,-1,0,-0.18135653278706,0.455082353549341,0.590686232700678,0,0,0,1.24694164171405,1.06558510892699,0.18135653278706
"389","ENSG00000120738","early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]","protein_coding","ENSG00000120738","EGR1",1.40120965915376,3.66539788053904e-06,2.5484238087855e-05,1,1,0,-0.0803556523615712,0.821530847474688,0.890186519294229,0,0,0,1.48156531151533,3.16372622359642e-05,0.000427173137516911,1,1,0,1.40120965915376,0.0803556523615712,1.48156531151533
"390","ENSG00000120903","cholinergic receptor nicotinic alpha 2 subunit [Source:HGNC Symbol;Acc:HGNC:1956]","protein_coding","ENSG00000120903","CHRNA2",1.28617400392889,8.2566594567108e-08,9.46977717613468e-07,1,1,0,0.337655455981382,0.205992900478115,0.347792548150142,0,0,0,0.948518547947511,0.00030913894038468,0.00244947922619959,1,0,0,1.28617400392889,0.337655455981382,0.948518547947511
"391","ENSG00000120949","TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]","protein_coding","ENSG00000120949","TNFRSF8",1.916245572806,1.59674357374863e-07,1.67048160316295e-06,1,1,0,0.589911851830649,0.15224277154106,0.280490007992911,0,0,0,1.32633372097535,0.000774633566788235,0.00491048920527826,1,1,0,1.916245572806,0.589911851830649,1.32633372097535
"392","ENSG00000121075","T-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11603]","protein_coding","ENSG00000121075","TBX4",-1.64041468000361,3.54884113385713e-08,4.54818882644066e-07,-1,-1,0,-1.18957415088714,0.000167496581283912,0.00225052300525961,-1,-1,0,-0.450840529116471,0.182894926211147,0.30827483473573,0,0,0,1.64041468000361,1.18957415088714,0.450840529116471
"393","ENSG00000121152","non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]","protein_coding","ENSG00000121152","NCAPH",1.41216668807857,4.21525748616885e-15,7.71489378509581e-13,1,1,0,1.18483968069063,5.91896044496848e-10,7.85764309941525e-07,1,1,0,0.227327007387935,0.169986928988886,0.29193997517847,0,0,0,1.41216668807857,1.18483968069063,0.227327007387935
