"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","ICUvsNON_LFC","ICUvsNON_P","ICUvsNON_FDR","ICUvsNON_sig0","ICUvsNON_sig1","ICUvsNON_sig2","ICUvsNON_LFC_ABS"
"244","ENSG00000135838","N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781]","protein_coding","ENSG00000135838","NPL",2.2004537357504,6.31108696693931e-06,0.000562773074699449,1,1,1,2.2004537357504
"245","ENSG00000216364","mitochondrial ribosomal protein L42 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29711]","processed_pseudogene","ENSG00000216364","MRPL42P2",4.59267898375373,6.34302772516741e-06,0.00056331264181303,1,1,1,4.59267898375373
"246","ENSG00000146112","protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]","protein_coding","ENSG00000146112","PPP1R18",4.30412317515204,6.43908010883103e-06,0.000569518313040429,1,1,1,4.30412317515204
"247","ENSG00000160999","SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381]","protein_coding","ENSG00000160999","SH2B2",4.92777020610769,6.46909886916135e-06,0.000569856895527177,1,1,1,4.92777020610769
"248","ENSG00000126262","free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501]","protein_coding","ENSG00000126262","FFAR2",5.56788521565247,6.54064912219356e-06,0.000573836466131804,1,1,1,5.56788521565247
"249","ENSG00000127507","adhesion G protein-coupled receptor E2 [Source:HGNC Symbol;Acc:HGNC:3337]","protein_coding","ENSG00000127507","ADGRE2",4.81574837214539,6.70568447523142e-06,0.000585952943020423,1,1,1,4.81574837214539
"250","ENSG00000151651","ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]","protein_coding","ENSG00000151651","ADAM8",4.28743424924485,6.76338584664909e-06,0.000588630997005564,1,1,1,4.28743424924485
"251","ENSG00000162704","actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]","protein_coding","ENSG00000162704","ARPC5",1.46512598653287,6.82064625581775e-06,0.00059099342459301,1,1,0,1.46512598653287
"252","ENSG00000241163","long intergenic non-protein coding RNA 877 [Source:HGNC Symbol;Acc:HGNC:27706]","lncRNA","ENSG00000241163","LINC00877",4.86337464019471,6.84485444422459e-06,0.00059099342459301,1,1,1,4.86337464019471
"253","ENSG00000102879","coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]","protein_coding","ENSG00000102879","CORO1A",3.3263720607583,6.95036766378894e-06,0.00059537834499496,1,1,1,3.3263720607583
"254","ENSG00000271605","mast cell immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570]","protein_coding","ENSG00000271605","MILR1",2.89154100859708,6.92957299867065e-06,0.00059537834499496,1,1,1,2.89154100859708
"255","ENSG00000172081","MOB kinase activator 3A [Source:HGNC Symbol;Acc:HGNC:29802]","protein_coding","ENSG00000172081","MOB3A",3.46096905222202,6.99017084287137e-06,0.000596439753722335,1,1,1,3.46096905222202
"256","ENSG00000148516","zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]","protein_coding","ENSG00000148516","ZEB1",2.83452414056561,7.06385394342957e-06,0.000597843525345367,1,1,1,2.83452414056561
"257","ENSG00000162747","Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]","protein_coding","ENSG00000162747","FCGR3B",5.62403911388787,7.08905366022175e-06,0.000597843525345367,1,1,1,5.62403911388787
"258","ENSG00000184730","apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]","protein_coding","ENSG00000184730","APOBR",3.86359144512973,7.08067817226313e-06,0.000597843525345367,1,1,1,3.86359144512973
"259","ENSG00000172243","C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]","protein_coding","ENSG00000172243","CLEC7A",4.18039226137797,7.28364053933371e-06,0.000608825881615053,1,1,1,4.18039226137797
"260","ENSG00000268170","novel transcript, antisense to TAS2R40","lncRNA","ENSG00000268170","RP11-556I13.2",5.82473456945959,7.30322433594673e-06,0.000608825881615053,1,1,1,5.82473456945959
"261","ENSG00000279166","TEC","TEC","ENSG00000279166","RP11-107E5.3",5.35894561048233,7.26997551016986e-06,0.000608825881615053,1,1,1,5.35894561048233
"262","ENSG00000146592","cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]","protein_coding","ENSG00000146592","CREB5",3.91038352993045,7.33163603061602e-06,0.00060886159066467,1,1,1,3.91038352993045
"263","ENSG00000115956","pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]","protein_coding","ENSG00000115956","PLEK",5.68692816944994,7.40538483522978e-06,0.000612647768992127,1,1,1,5.68692816944994
"264","ENSG00000128590","DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]","protein_coding","ENSG00000128590","DNAJB9",1.55834343855736,7.46821818218978e-06,0.000615505648515474,1,1,0,1.55834343855736
"265","ENSG00000233431","long intergenic non-protein coding RNA 2596 [Source:HGNC Symbol;Acc:HGNC:53948]","lncRNA","ENSG00000233431","RP11-63N8.3",4.60544216347994,7.53638404426129e-06,0.000618779788811461,1,1,1,4.60544216347994
"266","ENSG00000105851","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]","protein_coding","ENSG00000105851","PIK3CG",2.83121361306046,7.61009362158788e-06,0.000620578096312516,1,1,1,2.83121361306046
"267","ENSG00000159399","hexokinase 2 [Source:HGNC Symbol;Acc:HGNC:4923]","protein_coding","ENSG00000159399","HK2",1.50029613118198,7.61533007240747e-06,0.000620578096312516,1,1,0,1.50029613118198
"268","ENSG00000011422","plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]","protein_coding","ENSG00000011422","PLAUR",5.36873508251081,7.74095297905727e-06,0.000623360948482321,1,1,1,5.36873508251081
"269","ENSG00000136869","toll like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850]","protein_coding","ENSG00000136869","TLR4",3.73610504409108,7.70517415448853e-06,0.000623360948482321,1,1,1,3.73610504409108
"270","ENSG00000166501","protein kinase C beta [Source:HGNC Symbol;Acc:HGNC:9395]","protein_coding","ENSG00000166501","PRKCB",3.00082410593005,7.73837081089953e-06,0.000623360948482321,1,1,1,3.00082410593005
"271","ENSG00000175489","leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806]","protein_coding","ENSG00000175489","LRRC25",4.63701755944971,7.76407836376086e-06,0.000623360948482321,1,1,1,4.63701755944971
"272","ENSG00000105509","hyaluronan synthase 1 [Source:HGNC Symbol;Acc:HGNC:4818]","protein_coding","ENSG00000105509","HAS1",5.86437615922156,7.81077289739526e-06,0.000624804399637964,1,1,1,5.86437615922156
"273","ENSG00000134755","desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]","protein_coding","ENSG00000134755","DSC2",3.60911004652732,7.86642129736719e-06,0.000625549584404084,1,1,1,3.60911004652732
"274","ENSG00000137757","caspase 5 [Source:HGNC Symbol;Acc:HGNC:1506]","protein_coding","ENSG00000137757","CASP5",4.22251295123906,7.89691360464781e-06,0.000625549584404084,1,1,1,4.22251295123906
"275","ENSG00000144655","cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]","protein_coding","ENSG00000144655","CSRNP1",3.85590888781838,7.90633953999095e-06,0.000625549584404084,1,1,1,3.85590888781838
"276","ENSG00000151948","glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]","protein_coding","ENSG00000151948","GLT1D1",5.78759798232615,7.97265786097723e-06,0.000628511194707039,1,1,1,5.78759798232615
"277","ENSG00000079277","MAPK interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:7110]","protein_coding","ENSG00000079277","MKNK1",1.82298703978917,8.05447500615102e-06,0.000630911098879174,1,1,0,1.82298703978917
"278","ENSG00000095794","cAMP responsive element modulator [Source:HGNC Symbol;Acc:HGNC:2352]","protein_coding","ENSG00000095794","CREM",2.49187180284884,8.26325106312683e-06,0.000630911098879174,1,1,1,2.49187180284884
"279","ENSG00000112096",NA,NA,"ENSG00000112096","SOD2",3.53060372297189,8.29306803380107e-06,0.000630911098879174,1,1,1,3.53060372297189
"280","ENSG00000118432","cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]","protein_coding","ENSG00000118432","CNR1",5.4824656110799,8.18074769628969e-06,0.000630911098879174,1,1,1,5.4824656110799
"281","ENSG00000129450","sialic acid binding Ig like lectin 9 [Source:HGNC Symbol;Acc:HGNC:10878]","protein_coding","ENSG00000129450","SIGLEC9",4.88701819697727,8.15874580264814e-06,0.000630911098879174,1,1,1,4.88701819697727
"282","ENSG00000134516","dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]","protein_coding","ENSG00000134516","DOCK2",3.46949352472659,8.12375004722796e-06,0.000630911098879174,1,1,1,3.46949352472659
"283","ENSG00000151726","acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]","protein_coding","ENSG00000151726","ACSL1",3.59732804721189,8.27067561988545e-06,0.000630911098879174,1,1,1,3.59732804721189
"284","ENSG00000163421","prokineticin 2 [Source:HGNC Symbol;Acc:HGNC:18455]","protein_coding","ENSG00000163421","PROK2",6.39715651281991,8.25011969379454e-06,0.000630911098879174,1,1,1,6.39715651281991
"285","ENSG00000204421","lymphocyte antigen 6 family member G6C [Source:HGNC Symbol;Acc:HGNC:13936]","protein_coding","ENSG00000204421","LY6G6C",4.7802808128558,8.10219331097087e-06,0.000630911098879174,1,1,1,4.7802808128558
"286","ENSG00000237927","novel transcript","lncRNA","ENSG00000237927","RP3-393E18.2",5.97328541371568,8.24640141575673e-06,0.000630911098879174,1,1,1,5.97328541371568
"287","ENSG00000167434","carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]","protein_coding","ENSG00000167434","CA4",6.23677088570193,8.38644254986852e-06,0.00063314215485457,1,1,1,6.23677088570193
"288","ENSG00000170832","ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143]","protein_coding","ENSG00000170832","USP32",2.20294590784611,8.43879147475988e-06,0.00063314215485457,1,1,1,2.20294590784611
"289","ENSG00000183688","refilin B [Source:HGNC Symbol;Acc:HGNC:28705]","protein_coding","ENSG00000183688","FAM101B",3.08555988482288,8.41566497956748e-06,0.00063314215485457,1,1,1,3.08555988482288
"290","ENSG00000188215","defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]","protein_coding","ENSG00000188215","DCUN1D3",2.47674201749042,8.37309585182046e-06,0.00063314215485457,1,1,1,2.47674201749042
"291","ENSG00000177105","ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]","protein_coding","ENSG00000177105","RHOG",3.2873757612941,8.56537684658062e-06,0.000640431166418904,1,1,1,3.2873757612941
"292","ENSG00000197249","serpin family A member 1 [Source:HGNC Symbol;Acc:HGNC:8941]","protein_coding","ENSG00000197249","SERPINA1",4.66590786746582,8.61127458537294e-06,0.000641657919275837,1,1,1,4.66590786746582
"293","ENSG00000103187","coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]","protein_coding","ENSG00000103187","COTL1",3.49616849362647,8.69396779202086e-06,0.000643412759247585,1,1,1,3.49616849362647
"294","ENSG00000267121","FMNL1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55311]","lncRNA","ENSG00000267121","CTD-2020K17.1",2.98114765801331,8.67785180755569e-06,0.000643412759247585,1,1,1,2.98114765801331
"295","ENSG00000198814","glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]","protein_coding","ENSG00000198814","GK",2.66436386572061,8.84573087583499e-06,0.000650220987825736,1,1,1,2.66436386572061
"296","ENSG00000202019","Y RNA [Source:RFAM;Acc:RF00019]","misc_RNA","ENSG00000202019","Y_RNA",4.36616320469619,8.83618439882261e-06,0.000650220987825736,1,1,1,4.36616320469619
"297","ENSG00000287189","novel transcript","lncRNA","ENSG00000287189",NA,-2.65724632182495,8.88685024818011e-06,0.000651044066329639,-1,-1,-1,2.65724632182495
"298","ENSG00000188906","leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]","protein_coding","ENSG00000188906","LRRK2",3.38454304180062,9.0024432945334e-06,0.000655100873586815,1,1,1,3.38454304180062
"299","ENSG00000281162","long intergenic non-protein coding RNA 1127 [Source:HGNC Symbol;Acc:HGNC:49292]","lncRNA","ENSG00000281162","LINC01127",3.83167848836113,8.97774029898018e-06,0.000655100873586815,1,1,1,3.83167848836113
"300","ENSG00000274536","MIR223 host gene [Source:HGNC Symbol;Acc:HGNC:54520]","lncRNA","ENSG00000274536","MIR223",4.14178413351329,9.07295450364685e-06,0.000658031146967827,1,1,1,4.14178413351329
"301","ENSG00000105639","Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193]","protein_coding","ENSG00000105639","JAK3",3.70830728494999,9.14816476990722e-06,0.000661281624796151,1,1,1,3.70830728494999
"302","ENSG00000115590","interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]","protein_coding","ENSG00000115590","IL1R2",5.14594623824592,9.20237647408305e-06,0.000662997706367877,1,1,1,5.14594623824592
"303","ENSG00000184014","DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]","protein_coding","ENSG00000184014","DENND5A",3.33543549811062,9.3831892011361e-06,0.0006737935004565,1,1,1,3.33543549811062
"304","ENSG00000062282","diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]","protein_coding","ENSG00000062282","DGAT2",4.56761372947705,9.48158006825661e-06,0.000676394161065991,1,1,1,4.56761372947705
"305","ENSG00000267174","novel transcript","lncRNA","ENSG00000267174","CTC-510F12.4",3.4236406022532,9.47836322314226e-06,0.000676394161065991,1,1,1,3.4236406022532
"306","ENSG00000255443","CD44 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40133]","lncRNA","ENSG00000255443","RP1-68D18.4",5.05009867106746,9.51551719537031e-06,0.000676596807636821,1,1,1,5.05009867106746
"307","ENSG00000173281","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]","protein_coding","ENSG00000173281","PPP1R3B",2.86222138072772,9.62417223856215e-06,0.000682093614223567,1,1,1,2.86222138072772
"308","ENSG00000124731","triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]","protein_coding","ENSG00000124731","TREM1",6.37751395085776,9.71019603931591e-06,0.000684981798764562,1,1,1,6.37751395085776
"309","ENSG00000161638","integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]","protein_coding","ENSG00000161638","ITGA5",5.26078682472536,9.72788748130571e-06,0.000684981798764562,1,1,1,5.26078682472536
"310","ENSG00000100906","NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]","protein_coding","ENSG00000100906","NFKBIA",2.96050169362852,9.84519937329541e-06,0.000691005961174714,1,1,1,2.96050169362852
"311","ENSG00000136689","interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]","protein_coding","ENSG00000136689","IL1RN",4.89386397178671,9.8786518311477e-06,0.000691124458334764,1,1,1,4.89386397178671
"312","ENSG00000072401","ubiquitin conjugating enzyme E2 D1 [Source:HGNC Symbol;Acc:HGNC:12474]","protein_coding","ENSG00000072401","UBE2D1",1.66622911337345,9.93455932282261e-06,0.000692808146621713,1,1,0,1.66622911337345
"313","ENSG00000119508","nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]","protein_coding","ENSG00000119508","NR4A3",3.34551197048503,1.01169595268665e-05,0.000703046386123837,1,1,1,3.34551197048503
"314","ENSG00000125735","TNF superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11930]","protein_coding","ENSG00000125735","TNFSF14",3.77481024854048,1.01783073641423e-05,0.000703046386123837,1,1,1,3.77481024854048
"315","ENSG00000162510","matrilin 1 [Source:HGNC Symbol;Acc:HGNC:6907]","protein_coding","ENSG00000162510","MATN1",5.48037425873593,1.01558341813472e-05,0.000703046386123837,1,1,1,5.48037425873593
"316","ENSG00000273837",NA,NA,"ENSG00000273837","LLNLR-470E3.1",4.03112450983539,1.0220811193656e-05,0.000703748132758125,1,1,1,4.03112450983539
"317","ENSG00000123342","matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]","protein_coding","ENSG00000123342","MMP19",5.54989744890782,1.02648390689624e-05,0.000704550058241274,1,1,1,5.54989744890782
"318","ENSG00000072786","serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]","protein_coding","ENSG00000072786","STK10",2.78760274108178,1.03412180796438e-05,0.000705342391777084,1,1,1,2.78760274108178
"319","ENSG00000188056","triggering receptor expressed on myeloid cells like 4 [Source:HGNC Symbol;Acc:HGNC:30807]","protein_coding","ENSG00000188056","TREML4",5.80588144464625,1.03290480153407e-05,0.000705342391777084,1,1,1,5.80588144464625
"320","ENSG00000136630","H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]","protein_coding","ENSG00000136630","HLX",4.01956048822782,1.0623635040206e-05,0.000722340785015008,1,1,1,4.01956048822782
"321","ENSG00000114547","rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]","protein_coding","ENSG00000114547","ROPN1B",-2.29665171603115,1.0710847421248e-05,0.000723768495746777,-1,-1,-1,2.29665171603115
"322","ENSG00000163806","speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:HGNC:30613]","protein_coding","ENSG00000163806","SPDYA",2.30807891569842,1.07111616706711e-05,0.000723768495746777,1,1,1,2.30807891569842
"323","ENSG00000170775","G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]","protein_coding","ENSG00000170775","GPR37",3.17054585238356,1.07703199531777e-05,0.000725512760189601,1,1,1,3.17054585238356
"324","ENSG00000147065","moesin [Source:HGNC Symbol;Acc:HGNC:7373]","protein_coding","ENSG00000147065","MSN",2.86022959084258,1.08930110684254e-05,0.000731512761811111,1,1,1,2.86022959084258
"325","ENSG00000257335","maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]","protein_coding","ENSG00000257335","MGAM",4.20910921542429,1.1079793678711e-05,0.000741766618035059,1,1,1,4.20910921542429
"326","ENSG00000101307","signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928]","protein_coding","ENSG00000101307","SIRPB1",5.4872860445508,1.12461747032948e-05,0.00075059591777389,1,1,1,5.4872860445508
"327","ENSG00000225231","long intergenic non-protein coding RNA 2470 [Source:HGNC Symbol;Acc:HGNC:53409]","lncRNA","ENSG00000225231","AC091814.2",6.72979313799831,1.14249460542457e-05,0.000760195646019201,1,1,1,6.72979313799831
"328","ENSG00000137462","toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]","protein_coding","ENSG00000137462","TLR2",3.53114729105666,1.15768065405309e-05,0.000767951697283147,1,1,1,3.53114729105666
"329","ENSG00000057704","transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]","protein_coding","ENSG00000057704","TMCC3",4.10900033419896,1.17635100296828e-05,0.000777964897342972,1,1,1,4.10900033419896
"330","ENSG00000009790","TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:30766]","protein_coding","ENSG00000009790","TRAF3IP3",3.32419568767297,1.19390428766689e-05,0.000787180893668369,1,1,1,3.32419568767297
"331","ENSG00000115271","grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]","protein_coding","ENSG00000115271","GCA",2.74031633262517,1.20336639124607e-05,0.000788639937973855,1,1,1,2.74031633262517
"332","ENSG00000167604","NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]","protein_coding","ENSG00000167604","NFKBID",3.44862380724797,1.20167081069612e-05,0.000788639937973855,1,1,1,3.44862380724797
"333","ENSG00000110934","bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053]","protein_coding","ENSG00000110934","BIN2",3.5202273827767,1.21578834334722e-05,0.000794388071307769,1,1,1,3.5202273827767
"334","ENSG00000163162","ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]","protein_coding","ENSG00000163162","RNF149",2.11973435268474,1.22156950453529e-05,0.000795775726936492,1,1,1,2.11973435268474
"335","ENSG00000197860","small glutamine rich tetratricopeptide repeat co-chaperone beta [Source:HGNC Symbol;Acc:HGNC:23567]","protein_coding","ENSG00000197860","SGTB",2.80400115581126,1.23180641973544e-05,0.000800049077032946,1,1,1,2.80400115581126
"336","ENSG00000065618","collagen type XVII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2194]","protein_coding","ENSG00000065618","COL17A1",3.87377790392356,1.26275312431073e-05,0.000815281379191479,1,1,1,3.87377790392356
"337","ENSG00000103569","aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]","protein_coding","ENSG00000103569","AQP9",6.08270236532216,1.26201197529603e-05,0.000815281379191479,1,1,1,6.08270236532216
"338","ENSG00000057657","PR/SET domain 1 [Source:HGNC Symbol;Acc:HGNC:9346]","protein_coding","ENSG00000057657","PRDM1",2.54134062428998,1.3012997108852e-05,0.000835211773139827,1,1,1,2.54134062428998
"339","ENSG00000167208","sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390]","protein_coding","ENSG00000167208","SNX20",3.15791740911986,1.29990462836462e-05,0.000835211773139827,1,1,1,3.15791740911986
"340","ENSG00000105205","Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:HGNC:2014]","protein_coding","ENSG00000105205","CLC",5.18661672108255,1.31404602004473e-05,0.000838446137951122,1,1,1,5.18661672108255
"341","ENSG00000164047","cathelicidin antimicrobial peptide [Source:HGNC Symbol;Acc:HGNC:1472]","protein_coding","ENSG00000164047","CAMP",3.61185847289445,1.31186750288349e-05,0.000838446137951122,1,1,1,3.61185847289445
"342","ENSG00000218565","DnaJ (Hsp40) homolog, subfamily C, member 7 (DNAJC7) pseudogene","processed_pseudogene","ENSG00000218565","RP11-12A2.1",5.04121370975019,1.32191078438995e-05,0.000840998094934401,1,1,1,5.04121370975019
"343","ENSG00000188897","novel lipoprotein amino terminal region containing protein","protein_coding","ENSG00000188897","CTD-3088G3.8",3.26452401663372,1.34314385904621e-05,0.000852015279449779,1,1,1,3.26452401663372
"344","ENSG00000270972","novel transcript","lncRNA","ENSG00000270972","RP11-326C3.15",5.046058092726,1.347506510722e-05,0.000852297868031662,1,1,1,5.046058092726
"345","ENSG00000136250","acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]","protein_coding","ENSG00000136250","AOAH",2.68956632042985,1.35959583230805e-05,0.000856541256456631,1,1,1,2.68956632042985
"346","ENSG00000150337","Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]","protein_coding","ENSG00000150337","FCGR1A",2.92073772777691,1.36208877072339e-05,0.000856541256456631,1,1,1,2.92073772777691
"347","ENSG00000244482","leukocyte immunoglobulin like receptor A6 [Source:HGNC Symbol;Acc:HGNC:15495]","protein_coding","ENSG00000244482","LILRA6",6.65709860570212,1.37296905799476e-05,0.000860895122877523,1,1,1,6.65709860570212
"348","ENSG00000257743","maltase-glucoamylase 2 (putative) [Source:HGNC Symbol;Acc:HGNC:28101]","protein_coding","ENSG00000257743","MGAM2",5.46840800236565,1.3938359683098e-05,0.000871467902255304,1,1,1,5.46840800236565
"349","ENSG00000145685","LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]","protein_coding","ENSG00000145685","LHFPL2",2.40129721323758,1.41327589826884e-05,0.000873581164617424,1,1,1,2.40129721323758
"350","ENSG00000160410","SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214]","protein_coding","ENSG00000160410","SHKBP1",3.04004199484895,1.41069631817745e-05,0.000873581164617424,1,1,1,3.04004199484895
"351","ENSG00000184106","triggering receptor expressed on myeloid cells like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:30806]","transcribed_unprocessed_pseudogene","ENSG00000184106","TREML3P",6.76770164878172,1.40913832144668e-05,0.000873581164617424,1,1,1,6.76770164878172
"352","ENSG00000204103","MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]","protein_coding","ENSG00000204103","MAFB",2.61428612320735,1.4070469231664e-05,0.000873581164617424,1,1,1,2.61428612320735
"353","ENSG00000133678","transmembrane protein 254 [Source:HGNC Symbol;Acc:HGNC:25804]","protein_coding","ENSG00000133678","TMEM254",-1.62992665066853,1.43686068233478e-05,0.000885643476664029,-1,-1,0,1.62992665066853
"354","ENSG00000278607","novel transcript","lncRNA","ENSG00000278607","RP11-405M12.3",3.78565221498622,1.4475327505318e-05,0.000889701061753419,1,1,1,3.78565221498622
"355","ENSG00000115935","WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]","protein_coding","ENSG00000115935","WIPF1",2.74650594530222,1.45910384029219e-05,0.000894286798790914,1,1,1,2.74650594530222
"356","ENSG00000172939","oxidative stress responsive kinase 1 [Source:HGNC Symbol;Acc:HGNC:8508]","protein_coding","ENSG00000172939","OXSR1",2.08439903308083,1.48222181818989e-05,0.000905903997757743,1,1,1,2.08439903308083
"357","ENSG00000147251","dedicator of cytokinesis 11 [Source:HGNC Symbol;Acc:HGNC:23483]","protein_coding","ENSG00000147251","DOCK11",2.66898641047417,1.48652066774599e-05,0.000905986461871632,1,1,1,2.66898641047417
"358","ENSG00000159167","stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]","protein_coding","ENSG00000159167","STC1",5.21461375732596,1.50606334949532e-05,0.000910765667590752,1,1,1,5.21461375732596
"359","ENSG00000258831",NA,NA,"ENSG00000258831","RP11-76E17.4",5.27495827106083,1.50691993902321e-05,0.000910765667590752,1,1,1,5.27495827106083
"360","ENSG00000286256","novel transcript, antisense to ACSL1","lncRNA","ENSG00000286256",NA,4.86616454300094,1.50572256338561e-05,0.000910765667590752,1,1,1,4.86616454300094
"361","ENSG00000237772","long intergenic non-protein coding RNA 2631 [Source:HGNC Symbol;Acc:HGNC:54112]","lncRNA","ENSG00000237772","AC092620.3",3.52331868270486,1.51837847851351e-05,0.000915149000983294,1,1,1,3.52331868270486
"362","ENSG00000185201","interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]","protein_coding","ENSG00000185201","IFITM2",4.41721678240992,1.56239890263518e-05,0.000939079428826967,1,1,1,4.41721678240992
"363","ENSG00000141480","arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]","protein_coding","ENSG00000141480","ARRB2",3.06451620921314,1.57115200281309e-05,0.000941738988352815,1,1,1,3.06451620921314
"364","ENSG00000102265","TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]","protein_coding","ENSG00000102265","TIMP1",2.88242979323153,1.57771967805855e-05,0.000942318142879378,1,1,1,2.88242979323153
"365","ENSG00000255197","SLC39A13 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56351]","lncRNA","ENSG00000255197","RP11-750H9.5",4.55931006921552,1.58078004481558e-05,0.000942318142879378,1,1,1,4.55931006921552
"366","ENSG00000278195","somatostatin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11332]","protein_coding","ENSG00000278195","SSTR3",6.30296940083909,1.58836103889808e-05,0.000944250259135096,1,1,1,6.30296940083909
